6.45397e+0	4.33681e-40
6.99326e+0	4.83932e-40
7.56601e+0	4.59883e-40
8.18566e+0	4.38341e-40
8.85607e+0	4.19062e-40
9.58138e+0	4.02438e-40
1.03661e+1	3.85894e-40
1.12151e+1	3.65071e-40
1.21336e+1	3.37185e-40
1.31273e+1	2.92425e-40
1.42024e+1	2.28340e-40
1.52016e+1	1.57437e-40
1.59254e+1	1.12461e-40
1.64466e+1	7.62034e-41
1.59634e+1	6.06872e-41
1.47198e+1	6.28032e-41
1.36055e+1	6.80991e-41
1.25756e+1	7.24164e-41
1.16236e+1	7.60892e-41
1.07437e+1	8.09130e-41
9.93041e+0	8.81315e-41
9.17868e+0	9.92129e-41
8.48386e+0	1.16127e-40
7.84163e+0	1.42605e-40
7.24802e+0	1.84002e-40
6.72336e+0	2.54405e-40
6.41276e+0	3.22823e-40
6.28537e+0	3.77505e-40
6.45397e+0	4.33681e-40

